rating,id,imdbid,year,title_x,Normalized_Title,Wiki_ID,Movie_ID,title_y,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear
2,5793,0270288,2002,Confessions of a Dangerous Mind,confessionsofadangerousmind,945305,/m/03s6l2,Confessions of a Dangerous Mind,2002-12-31,33013805.0,113.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Crime Fiction', 'Thriller', 'Biography', 'Comedy film', 'Biopic [feature]', 'Comedy-drama', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Biographical film', 'Action', 'Romance Film']",2002
3,6027,0238936,2002,Devdas,devdas,4102452,/m/0bj2cm,Devdas,2002-05-23,,185.0,"['Hindi Language', 'Urdu Language', 'Bengali Language']",['India'],"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",2002
3,6060,0282687,2002,Life or Something Like It,lifeorsomethinglikeit,2888880,/m/089c83,Life or Something Like It,2002-04-26,16872671.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Media Satire', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2002
2,6088,0284478,2002,Charlotte Sometimes,charlottesometimes,4390986,/m/0b_rb7,Charlotte Sometimes,2002,150445.0,88.0,"['Chinese language', 'Japanese Language', 'English Language']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",2002
1,6239,0265459,2002,One Hour Photo,onehourphoto,933060,/m/03r8dw,One Hour Photo,2002-08-23,52223306.0,98.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",2002
3,6602,0294425,2002,Cadet Kelly,cadetkelly,162446,/m/015kyr,Cadet Kelly,2002-03-08,,96.0,['English Language'],"['United States of America', 'Canada']","['Family Film', ""Children's"", 'Coming of age', 'Comedy', 'Teen']",2002
0,6766,0295725,2002,Time Changer,timechanger,2045037,/m/06h7jf,Time Changer,2002-10-25,1500711.0,99.0,['English Language'],['United States of America'],"['Christian film', 'Family Film', 'Drama', 'Science Fiction', 'Adventure']",2002
1,6802,0338564,2002,Infernal Affairs,infernalaffairs,394536,/m/0233bn,Infernal Affairs,2002-12-12,,97.0,"['Cantonese', 'English Language', 'Thai Language']",['Hong Kong'],"['Crime Fiction', 'Thriller', 'Gangster Film', 'Chinese Movies', 'Mystery']",2002
3,6971,0250797,2002,Unfaithful,unfaithful,1126385,/m/048htn,Unfaithful,2002-05-10,119137784.0,123.0,"['French Language', 'English Language']","['United States of America', 'France', 'Germany']","['Thriller', 'Crime Fiction', 'Erotica', 'Erotic thriller', 'Drama', 'Romantic drama', 'Crime Thriller', 'Romance Film']",2002
0,7118,0267626,2002,K-19: The Widowmaker,k-19:thewidowmaker,43307,/m/0bw20,K-19: The Widowmaker,2002-07-19,65716126.0,138.0,"['Russian Language', 'English Language']","['United States of America', 'Canada', 'United Kingdom', 'Germany']","['Thriller', 'Action Thrillers', 'History', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'War film', 'Action', 'Political drama']",2002
2,7267,0278731,2002,Spider,spider,875305,/m/03krmz,Spider,2002,5808941.0,94.0,['English Language'],"['Canada', 'United Kingdom']","['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",2002
0,7517,0313670,2002,Sweet Sixteen,sweetsixteen,2792455,/m/082yzq,Sweet Sixteen,2002-05-21,316319.0,106.0,['English Language'],"['Spain', 'Germany', 'United Kingdom', 'Scotland']","['Crime Fiction', 'Drama']",2002
3,7548,0256415,2002,Sweet Home Alabama,sweethomealabama,231486,/m/01hp2y,Sweet Home Alabama,2002-09-20,180622424.0,109.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2002
2,7613,0276751,2002,About a Boy,aboutaboy,4205606,/m/0bpx1k,About a Boy,2002-04-26,130549455.0,101.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Romantic comedy', 'Slice of life story', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romance Film']",2002
1,7615,0280653,2002,Amen.,amen.,2008260,/m/06dnsm,Amen.,2002,,130.0,"['English Language', 'German Language']","['France', 'United States of America', 'Romania', 'Germany']","['Christian film', 'Drama', 'Political drama', 'World cinema', 'War film']",2002
1,7629,0259288,2002,Dragonfly,dragonfly,12509757,/m/048j2s,Dragonfly,2002-02-18,,104.0,"['English Language', 'Spanish Language']","['United States of America', 'Germany']","['Thriller', 'Science Fiction', 'Supernatural', 'Mystery', 'Drama', 'Romantic drama', 'Romance Film']",2002
3,7649,0306432,2002,A mi madre le gustan las mujeres,amimadrelegustanlasmujeres,12153345,/m/02vrjq1,A mi madre le gustan las mujeres,2002-01-11,,93.0,['Spanish Language'],['Spain'],"['LGBT', 'Romantic comedy', 'Sex comedy', 'World cinema', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed']",2002
3,7755,0259153,2002,Rose Red,rosered,4607218,/m/0ccb7_,Rose Red,2002-01-27,,254.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Mystery', 'Horror', 'Haunted House Film']",2002
0,7756,0280609,2002,Dog Soldiers,dogsoldiers,563861,/m/02qfs0,Dog Soldiers,2002-03-22,5491093.0,101.0,['English Language'],"['United States of America', 'Luxembourg', 'United Kingdom', 'Scotland']","['Action', 'Horror', 'Creature Film']",2002
0,7757,0245562,2002,Windtalkers,windtalkers,964721,/m/03typy,Windtalkers,2002-06-14,77628265.0,134.0,"['Japanese Language', 'English Language', 'Navajo Language']",['United States of America'],"['Combat Films', 'Action', 'Drama', 'War film']",2002
2,7789,0293815,2002,Friday After Next,fridayafternext,11448113,/m/06x8g2,Friday After Next,2002-11-22,33526835.0,88.0,['English Language'],['United States of America'],"['Buddy film', 'Comedy']",2002
3,7997,0280665,2002,Femme Fatale,femmefatale,2563837,/m/07n90q,Femme Fatale,2002-04-30,16838910.0,114.0,"['French Language', 'English Language', 'Spanish Language']",['France'],"['Thriller', 'Crime Fiction', 'World cinema', 'Erotic thriller', 'Mystery', 'Drama', 'Crime Thriller']",2002
3,8704,0300214,2002,Morvern Callar,morverncallar,5031048,/m/0c_nry,Morvern Callar,2002-12-20,729877.0,97.0,['English Language'],"['United Kingdom', 'Scotland']","['Road movie', 'Feminist Film', 'Drama', 'Indie', 'Film adaptation']",2002
3,8773,0250292,2002,Cheats,cheats,2883942,/m/089065,Cheats,2002,,86.0,['English Language'],['United States of America'],"['Comedy', 'Teen']",2002
3,8963,0288477,2002,Ghost Ship,ghostship,1354688,/m/04w6td,Ghost Ship,2002-10-25,68349884.0,91.0,['English Language'],"['United States of America', 'Australia', 'Canada']","['Horror', 'Slasher', 'Supernatural']",2002
3,9016,0282123,2002,A Ring of Endless Light,aringofendlesslight,5222578,/m/0d8nc5,A Ring of Endless Light,2002-08-23,,88.0,['English Language'],['United States of America'],"['Drama', 'Television movie']",2002
3,9042,0282521,2002,Get a Clue,getaclue,1953197,/m/068khg,Get a Clue,2002-06-28,,84.0,['English Language'],['United States of America'],"['Mystery', 'Comedy']",2002
3,9043,0296251,2002,Tru Confessions,truconfessions,6048196,/m/0fmg6z,Tru Confessions,2002-04-05,,81.0,['English Language'],['United States of America'],"['Family Drama', 'Drama']",2002
1,9365,0309404,2002,Bungalow,bungalow,31158746,/m/0crrxg_,Bungalow,2002,,85.0,"['English Language', 'German Language', 'Danish Language']",['Germany'],"['Comedy', 'World cinema']",2002
2,9826,0278435,2002,Enough,enough,229047,/m/01hbdd,Enough,2002-05-24,51801187.0,115.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",2002
2,9903,0297037,2002,Brown  Sugar,brownsugar,2724358,/m/07_3vm,Brown Sugar,2002-10-05,,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Drama', 'Comedy', 'Coming of age', 'Romance Film']",2002
3,9990,0265298,2002,Big Fat Liar,bigfatliar,408849,/m/024tb7,Big Fat Liar,2002-02-02,52970014.0,88.0,['English Language'],"['United States of America', 'Germany']","['Comedy', 'Family Film', ""Children's/Family"", 'Adventure', 'Slapstick']",2002
3,10141,0290664,2002,Hysterical Blindness,hystericalblindness,535979,/m/02mpw0,Hysterical Blindness,2002,,98.0,['English Language'],['United States of America'],"['Buddy film', 'Television movie', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",2002
1,10338,0280486,2002,Bad Company,badcompany,5579651,/m/0dtk8z,Bad Company,2002-04-26,65977295.0,116.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action', 'Comedy', 'Spy']",2002
3,10282,0246464,2002,Big Trouble,bigtrouble,1703740,/m/05pr8b,Big Trouble,2002-04-05,8493890.0,85.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",2002
0,10326,0322802,2002,Jackass: The Movie,jackass:themovie,1161730,/m/04cf_l,Jackass: The Movie,2002-10-25,79497930.0,87.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan']","['Sports', 'Japanese Movies', 'Extreme Sports', 'Bloopers & Candid Camera', 'Cult', 'Comedy', 'Action', 'Slapstick', 'Documentary']",2002
1,10332,0284837,2002,Ali G Indahouse,aligindahouse,224487,/m/01gq0s,Ali G Indahouse,2002-03-22,25936616.0,87.0,['English Language'],"['United States of America', 'France', 'United Kingdom', 'Germany']","['Parody', 'Political satire', 'Gross-out film', 'Comedy', 'Political cinema', 'Gross out', 'Stoner film']",2002
3,39,0318997,2003,Angels in America,angelsinamerica,9959871,/m/02py4c8,Angels in America,2003,,,[],[],"['Ensemble Film', 'Gay', 'Gay Interest', 'Fantasy', 'Gay Themed', 'Drama']",2003
3,41,0257076,2003,S.W.A.T.,s.w.a.t.,781629,/m/03bxlj,S.W.A.T.,2003-08-08,207725639.0,115.0,"['French Language', 'English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Crime Thriller', 'Action']",2003
1,45,0313542,2003,Runaway Jury,runawayjury,752155,/m/038bh3,Runaway Jury,2003-10-09,,122.0,"['French Language', 'Italian Language', 'English Language']",['United States of America'],"['Thriller', 'Drama', 'Social problem film', 'Courtroom Drama']",2003
3,44,0320691,2003,Underworld,underworld,452767,/m/02vzxsf,Underworld,2003-09-19,95708457.0,121.0,['English Language'],"['United States of America', 'Hungary', 'United Kingdom', 'Germany']","['Thriller', 'Horror', 'Werewolf fiction', 'Action/Adventure', 'Fantasy', 'Action']",2003
1,123,0300471,2003,Shanghai Knights,shanghaiknights,194249,/m/01bl7g,Shanghai Knights,2003-01-30,88323487.0,110.0,"['Standard Mandarin', 'English Language', 'Mandarin Chinese']","['United States of America', 'Hong Kong', 'United Kingdom']","['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action Comedy', 'Action/Adventure', 'Western', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies']",2003
1,126,0309698,2003,Identity,identity,1164544,/m/04cprb,Identity,2003-04-25,90259536.0,91.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Thriller', 'Slasher', 'Psychological thriller']",2003
3,142,0315327,2003,Bruce Almighty,brucealmighty,237303,/m/01jft4,Bruce Almighty,2003-05-23,484592874.0,102.0,['English Language'],['United States of America'],"['Heavenly Comedy', 'Drama', 'Comedy', 'Fantasy', 'Fantasy Comedy', 'Religious Film']",2003
3,271,0340855,2003,Monster,monster,443556,/m/0294mx,Monster,2003-11-16,60378584.0,109.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Crime Fiction', 'Biography', 'Indie', 'Period piece', 'Drama', 'Biographical film']",2003
3,292,0337909,2003,Calendar Girls,calendargirls,326982,/m/01w8g3,Calendar Girls,2003-08-09,96542059.0,108.0,['English Language'],"['United States of America', 'United Kingdom']","['Ensemble Film', 'Drama', 'Indie', 'Comedy']",2003
3,299,0388473,2003,Tokyo Godfathers,tokyogodfathers,981874,/m/03wgcl,Tokyo Godfathers,2003-10-07,,88.0,"['Japanese Language', 'English Language', 'Spanish Language']",['Japan'],"['LGBT', 'Japanese Movies', 'Slice of life story', 'World cinema', 'Family Drama', 'Comedy-drama', 'Holiday Film', 'Animation', 'Christmas movie', 'Anime', 'Drama']",2003
3,325,0306047,2003,Scary Movie 3,scarymovie3,880056,/m/03l6q0,Scary Movie 3,2003-10-20,220673217.0,84.0,['English Language'],"['United States of America', 'Canada']","['Parody', 'Horror', 'Absurdism', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Slapstick']",2003
3,411,0325703,2003,Lara Croft Tomb Raider: The Cradle of Life,laracrofttombraider:thecradleoflife,443011,/m/0292qb,Lara Croft Tomb Raider: The Cradle of Life,2003-07-25,156505388.0,116.0,"['Standard Mandarin', 'English Language']","['United States of America', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Fantasy Adventure', 'Japanese Movies', 'Adventure', 'Action/Adventure', 'Fantasy', 'Action']",2003
3,510,0325980,2003,Pirates of the Caribbean: The Curse of the Black Pearl,piratesofthecaribbean:thecurseoftheblackpearl,321496,/m/01vksx,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,654264015.0,143.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Action']",2003
3,624,0263757,2003,Uptown Girls,uptowngirls,1305939,/m/04rk7s,Uptown Girls,2003-08-15,44617342.0,92.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Romance Film', 'Buddy film', 'Comedy']",2003
1,778,0266543,2003,Finding Nemo,findingnemo,239587,/m/01jrbb,Finding Nemo,2003-05-30,921111197.0,100.0,['English Language'],"['United States of America', 'Australia']","['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', ""Children's"", 'Adventure Comedy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2003
3,779,0314331,2003,Love Actually,loveactually,370064,/m/020bv3,Love Actually,2003-09-07,246942017.0,136.0,"['French Language', 'Italian Language', 'Portuguese Language', 'English Language']","['United States of America', 'France', 'United Kingdom']","['Romantic comedy', 'Ensemble Film', 'Comedy-drama', 'Holiday Film', 'Drama', 'Comedy', 'Romance Film']",2003
0,841,0311113,2003,Master and Commander: The Far Side of the World,masterandcommander:thefarsideoftheworld,370858,/m/020fcn,Master and Commander: The Far Side of the World,2003-11-14,212011111.0,138.0,"['French Language', 'Portuguese Language', 'English Language']",['United States of America'],"['Adventure', 'Costume Adventure', 'Film adaptation', 'Action/Adventure', 'Period piece', 'Drama', 'War film', 'Action']",2003
3,895,0328589,2003,Under the Tuscan Sun,underthetuscansun,1389099,/m/04ynjx,Under the Tuscan Sun,2003-09-26,58878723.0,113.0,['English Language'],"['United States of America', 'Italy']","['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",2003
2,958,0165982,2003,Sinbad: Legend of the Seven Seas,sinbad:legendofthesevenseas,281069,/m/01pptc,Sinbad: Legend of the Seven Seas,2003-07-02,80767884.0,86.0,"['Italian Language', 'English Language', 'Cantonese']",['United States of America'],"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Mythological Fantasy']",2003
3,983,0324133,2003,Swimming Pool,swimmingpool,950429,/m/03sq24,Swimming Pool,2003-05-18,22441323.0,103.0,"['French Language', 'English Language']","['France', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Indie', 'World cinema', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Romance Film', 'Erotica']",2003
3,1041,0335266,2003,Lost In Translation,lostintranslation,369682,/m/0209xj,Lost in Translation,2003-08-29,119723856.0,104.0,"['French Language', 'Japanese Language', 'German Language', 'English Language']","['United States of America', 'Japan']","['Romantic comedy', 'Japanese Movies', 'Indie', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2003
1,1073,0329717,2003,Hollywood Homicide,hollywoodhomicide,2482322,/m/07h115,Hollywood Homicide,2003-06-10,,116.0,['English Language'],['United States of America'],"['Crime Fiction', 'Buddy film', 'Action Comedy', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",2003
2,1136,0311289,2003,Holes,holes,5511248,/m/0dq626,Holes,2003-04-11,71406573.0,111.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Comedy-drama', 'Mystery', 'Drama', 'Comedy', 'Escape Film', 'Family Film', 'Romance Film', 'Teen']",2003
3,1153,0251127,2003,How to Lose a Guy in 10 Days,howtoloseaguyin10days,570321,/m/02r430,How to Lose a Guy in 10 Days,2003-01-27,177085826.0,116.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Romance Film', 'Comedy']",2003
3,1514,0339071,2003,Girls Will Be Girls,girlswillbegirls,2751845,/m/080rsw,Girls Will Be Girls,2003,,80.0,['English Language'],['United States of America'],"['Romantic comedy', 'LGBT', 'Parody', 'Comedy']",2003
3,1432,0264150,2003,View from the Top,viewfromthetop,1380361,/m/04y20p,View from the Top,2003-03-21,15614000.0,87.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2003
3,1095,0322330,2003,Freaky Friday,freakyfriday,2236324,/m/06y60c,Freaky Friday,2003-08-04,160846332.0,97.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Family Film', 'Fantasy', 'Comedy']",2003
3,1450,0300015,2003,I Capture the Castle,icapturethecastle,10506215,/m/02qg4xb,I Capture the Castle,2003-05-09,6586341.0,113.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Period piece', 'Coming of age', 'Comedy', 'Romantic drama', 'Drama', 'Romance Film']",2003
3,1458,0159365,2003,Cold Mountain,coldmountain,461364,/m/02cbhg,Cold Mountain,2003-12-25,173013509.0,154.0,['English Language'],"['United States of America', 'Italy', 'Romania', 'United Kingdom']","['Anti-war', 'Period piece', 'Drama', 'War film', 'Romance Film', 'Anti-war film']",2003
3,1460,0304415,2003,Mona Lisa Smile,monalisasmile,883489,/m/03ljzq,Mona Lisa Smile,2003-12-19,141337989.0,117.0,"['Italian Language', 'English Language']",['United States of America'],"['Drama', 'Romance Film', 'Feminist Film', 'Coming of age', 'Period piece']",2003
3,1400,0309530,2003,Down With Love,downwithlove,1028910,/m/03_njz,Down with Love,2003-05-09,39468111.0,101.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Parody', 'Screwball comedy', 'Period piece', 'Comedy', 'Romance Film']",2003
3,1906,0338459,2003,Spy Kids 3-D: Game Over,spykids3-d:gameover,194693,/m/025s1wg,Spy Kids 3-D: Game Over,2003-07-13,197011982.0,84.0,['English Language'],['United States of America'],"['Science Fiction', 'Family Film', 'Action', 'Adventure', 'Comedy']",2003
3,1997,0306734,2003,Le divorce,ledivorce,474556,/m/02dxv2,Le Divorce,2003-08-08,12991996.0,108.0,"['French Language', 'English Language']","['United States of America', 'France']","['Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",2003
0,2193,0287978,2003,Daredevil,daredevil,1129847,/m/048vhl,Daredevil,2003-02-09,179179718.0,133.0,"['Greek Language', 'Italian Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Fantasy', 'Superhero movie']",2003
3,2262,0199626,2003,In the Cut,inthecut,705267,/m/0348n5,In the Cut,2003-10-31,23726793.0,118.0,['English Language'],"['United States of America', 'Australia', 'United Kingdom']","['Thriller', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Romance Film']",2003
3,2320,0365376,2003,A Tale of Two Sisters,ataleoftwosisters,2339186,/m/074wld,A Tale of Two Sisters,2003-06-13,72541.0,115.0,['Korean Language'],['South Korea'],"['Drama', 'Mystery', 'Horror', 'Psychological thriller', 'World cinema']",2003
3,2380,0328538,2003,Thirteen,thirteen,468353,/m/02d49z,Thirteen,2003-01-17,10128960.0,100.0,"['English Language', 'Portuguese Language', 'Spanish Language']",['United States of America'],"['LGBT', 'Indie', 'Drama', 'Coming of age', 'Biographical film', 'Teen']",2003
3,2381,0339840,2003,Undead,undead,2247831,/m/06z0tl,Undead,2003,,104.0,['English Language'],['Australia'],"['Science Fiction', 'Horror', 'World cinema', 'Supernatural', 'Sci-Fi Horror', 'Alien Film', 'Comedy', 'Zombie Film', 'Horror Comedy']",2003
1,2402,0319061,2003,Big Fish,bigfish,431014,/m/027pfg,Big Fish,2003,122919055.0,126.0,['English Language'],['United States of America'],"['Family Drama', 'Adventure', 'Film adaptation', 'Comedy-drama', 'Period piece', 'Fantasy', 'Comedy', 'War film', 'Drama', 'Fantasy Comedy']",2003
3,2515,0276919,2003,Dogville,dogville,397310,/m/023g6w,Dogville,2003-05-19,16680836.0,138.0,['English Language'],"['Denmark', 'Sweden', 'Norway', 'France', 'United Kingdom', 'Germany', 'Finland', 'Netherlands']","['Thriller', 'Mystery', 'Drama']",2003
2,2521,0323944,2003,Shattered Glass,shatteredglass,594488,/m/02tjl3,Shattered Glass,2003-08-10,2944752.0,99.0,['English Language'],"['United States of America', 'Canada']","['History', 'Biographical film', 'Drama', 'Indie', 'Docudrama']",2003
3,2611,0315983,2003,House of Sand and Fog,houseofsandandfog,461353,/m/02cbg0,House of Sand and Fog,2003-12-19,16942795.0,126.0,"['Persian Language', 'English Language']",['United States of America'],"['Tragedy', 'Drama', 'Psychological thriller', 'Film adaptation']",2003
3,2821,0309593,2003,Final Destination 2,finaldestination2,1128240,/m/048p_g,Final Destination 2,2003-01-30,90426405.0,91.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",2003
3,2844,0303830,2003,Casa de los babys,casadelosbabys,3024556,/m/08l97l,Casa de los Babys,2003,475940.0,96.0,"['English Language', 'Spanish Language']","['Mexico', 'United States of America']","['Drama', 'Ensemble Film', 'Social problem film', 'Comedy', 'Indie']",2003
1,2890,0327137,2003,Secondhand Lions,secondhandlions,1863169,/m/061_ky,Secondhand Lions,2003-09-19,47902566.0,109.0,['English Language'],['United States of America'],"['Adventure', 'Family Drama', 'Comedy-drama', 'Childhood Drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Family Film']",2003
3,2957,0335119,2003,Girl with a Pearl Earring,girlwithapearlearring,5959715,/m/0fgpvf,Girl with a Pearl Earring,2003-08-31,31466789.0,100.0,['English Language'],"['Luxembourg', 'United Kingdom']","['Biography', 'Costume drama', 'Biopic [feature]', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",2003
3,2979,0316396,2003,Peter Pan,peterpan,740744,/m/037cr1,Peter Pan,2003-12-09,121975011.0,107.0,['English Language'],"['United States of America', 'Australia', 'United Kingdom']","['Costume drama', 'Family Film', 'Fantasy', 'Adventure', 'Romance Film']",2003
1,3227,0286716,2003,Hulk,hulk,407591,/m/024mpp,Hulk,2003-06-17,245360480.0,138.0,"['English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Science Fiction', 'Action', 'Adventure', 'Superhero movie']",2003
3,3542,0301470,2003,Jeepers Creepers II,jeeperscreepersii,1384107,/m/04y8pc,Jeepers Creepers II,2003-08-29,63102666.0,104.0,['English Language'],['United States of America'],"['Monster movie', 'Cult', 'Horror', 'Teen']",2003
3,3630,0181852,2003,Terminator 3: Rise of the Machines,terminator3:riseofthemachines,225615,/m/01gwk3,Terminator 3: Rise of the Machines,2003-06-30,433371112.0,108.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Science Fiction', 'Doomsday film', 'Action/Adventure', 'Time travel', 'Action']",2003
3,3645,0295700,2003,Wrong Turn,wrongturn,1380847,/m/04y338,Wrong Turn,2003-05-18,28650575.0,85.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Horror', 'Slasher', 'Teen', 'Road-Horror']",2003
3,3700,0317303,2003,Daddy Day Care,daddydaycare,240907,/m/01jz08,Daddy Day Care,2003-05-04,164433867.0,92.0,"['Klingon language', 'English Language', 'German Language']",['United States of America'],"['Workplace Comedy', ""Children's"", 'Comedy', 'Family Film', 'Domestic Comedy', 'Slapstick']",2003
0,3773,0370754,2003,Voices of a Distant Star,voicesofadistantstar,228519,/m/01h8bf,Voices of a Distant Star,2003-02-02,,25.0,"['Japanese Language', 'English Language']",['Japan'],"['Science Fiction', 'Japanese Movies', 'World cinema', 'Animation', 'Short Film', 'Anime', 'Romance Film']",2003
3,3848,0327056,2003,Mystic River,mysticriver,460052,/m/02c638,Mystic River,2003-05-23,156822020.0,138.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Tragedy', 'Psychological thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']",2003
3,4035,0310778,2003,Bon voyage,bonvoyage,6758985,/m/0gmhlt,Bon Voyage,2003-04-16,9049489.0,115.0,"['French Language', 'German Language', 'English Language']",['France'],"['Black comedy', 'Drama', 'Comedy', 'World cinema', 'War film']",2003
0,4161,0285531,2003,Dreamcatcher,dreamcatcher,2876631,/m/088j6t,Dreamcatcher,2003-03-06,,136.0,['English Language'],"['United States of America', 'Australia', 'Canada']","['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Drama', 'Film adaptation']",2003
1,4183,0364569,2003,Oldboy,oldboy,734207,/m/036s7x,Oldboy,2003-11-21,14980005.0,119.0,['Korean Language'],"['Korea', 'South Korea']","['Thriller', 'World cinema', 'Mystery', 'Martial Arts Film', 'Drama', 'Kafkaesque', 'Action']",2003
0,4184,0368667,2003,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,interstella5555:the5toryofthe5ecret5tar5ystem,309553,/m/01s_mm,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-12-01,,90.0,['English Language'],['Japan'],"['Dance', 'Japanese Movies', 'Science Fiction', 'Animation', 'Musical', 'Anime', 'Fantasy']",2003
3,4302,0379217,2003,Coffee and Cigarettes,coffeeandcigarettes,1127059,/m/048lb4,Coffee and Cigarettes,2003-09-05,,95.0,"['French Language', 'English Language']","['United States of America', 'Japan', 'Italy']","['Music', 'Drama', 'Comedy', 'Japanese Movies']",2003
1,4378,0306685,2003,Cradle 2 the Grave,cradle2thegrave,921891,/m/03q4qb,Cradle 2 the Grave,2003-02-28,56489558.0,100.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Master Criminal Films', 'Action/Adventure', 'Martial Arts Film', 'Crime Thriller', 'Action Thrillers', 'Action']",2003
3,4511,0342167,2003,Camp,camp,2302751,/m/0728fz,Camp,2003-07-25,2650356.0,114.0,"['English Language', 'Spanish Language']",['United States of America'],"['LGBT', 'Musical', 'Drama', 'Comedy', 'Indie']",2003
1,4502,0300556,2003,Timeline,timeline,1119784,/m/047qxs,Timeline,2003-11-26,43935763.0,116.0,"['French Language', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Costume drama', 'Action/Adventure', 'Film adaptation', 'Time travel', 'Action']",2003
3,4745,0379363,2003,Malibu Spring Break,malibuspringbreak,22747077,/m/05z_0bm,Malibu Spring Break,2003,500000.0,81.0,['English Language'],['United States of America'],"['Softcore Porn', 'Comedy', 'Adult']",2003
