Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric
56486,22795897,/m/05zkbj5,Crying Freeman,1995,,101.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/0d060g"": ""Canada""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action""}",1995,,6100000.0,,6.35,,0.5079183361953825,
56501,101910,/m/0ptxj,The Towering Inferno,1974-12-10,139700000.0,165.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02kdv5l"": ""Action"", ""/m/094ddt"": ""Doomsday film""}",1974,0.0502072920316166,14000000.0,125700000.0,7.05,0.8588463671658347,0.7836290784201488,0.8212377227929918
56512,561006,/m/02q487,What's the Worst That Could Happen?,2001-06-01,38464131.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/08w0_f"": ""Albino bias"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2001,0.0138211596029711,45000000.0,-6535869.0,5.25,0.17470881863560733,0.14930356802136996,0.16200619332848865
56516,7514063,/m/0kv9k2,P2,2007-11-09,7584398.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher""}",2007,0.002722385370103,8000000.0,-415602.0,5.800000000000001,0.2720465890183028,0.2961266933791261,0.28408664119871446
56634,13734892,/m/03qcfvw,G.I. Joe: The Rise of Cobra,2009-08-05,302469017.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",2009,0.1087096298526357,175000000.0,127469017.0,5.648833811178818,0.8616195230171936,0.24098454493417287,0.5513020339756832
56656,3020199,/m/08k_8c,Dead Heat on a Merry-Go-Round,1966,,107.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/04btyz"": ""Heist"", ""/m/016vh2"": ""Caper story"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",1966,,2000000.0,,5.95,,0.34831139095592445,
56657,3439529,/m/09cgnx,The Doctor,1991-07-24,38120905.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1991,0.0136977975297028,12000000.0,26120905.0,6.75,0.5895729339988908,0.6777332570120206,0.6336530955054557
56675,12054679,/m/02vn93f,The Tournament,2009-05,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",2009,,8000000.0,,5.9,,0.32531959549704254,
56719,142842,/m/01202f,Bulldog Drummond,1929,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure""}",1929,,550000.0,,6.3,,0.47996565540927305,
56730,5892358,/m/0fc4b9,Scarecrows,1988,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/02wtdps"": ""Crime Thriller""}",1988,,425000.0,,5.35,,0.1728677733257012,
56744,16166559,/m/03wbqc4,The Taking of Pelham 1 2 3,2009-06-04,150166126.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/016vh2"": ""Caper story"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2009,0.053969020462583,100000000.0,50166126.0,6.300000000000001,0.6977260122018858,0.4898874260637283,0.593806719132807
56752,12978934,/m/02z227h,The Deep End of the Ocean,1999-03-12,28121100.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1999,0.0101036738995631,38000000.0,-9878900.0,6.15,0.13394342762063227,0.4241556954779622,0.2790495615492973
56757,24851547,/m/09ly70_,Space Battleship Yamato,2010-03-22,49670273.0,131.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",2010,0.0178488641196993,12000000.0,37670273.0,6.15,0.6511369938990571,0.4241556954779622,0.5376463446885097
56787,239532,/m/01jr4j,Topaz,1969-12-17,6000000.0,125.0,"{""/m/064_8sq"": ""French Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/0bkbm"": ""Spy""}",1969,0.0021529220364334,4000000.0,2000000.0,6.15,0.34262340543538544,0.4241556954779622,0.38338955045667383
56805,133574,/m/0_92w,Unforgiven,1992-08-03,159157447.0,131.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama""}",1992,0.0572006754070815,14000000.0,145157447.0,7.949921894899612,0.8796450360510261,0.9761495897729441,0.9278973129119851
56808,12138219,/m/02vr2p5,100 Feet,2008,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",2008,,10000000.0,,5.5,,0.20988360999809197,
56810,1342884,/m/04v7kf,Flipper,1996-05-17,20080020.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure""}",1996,0.0072135539782402,25530000.0,-5449980.0,5.3,0.18857459789240155,0.16008395344399923,0.1743292756682004
56818,1032588,/m/03__xl,Ladder 49,2004-10-01,102332848.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0fx2s"": ""Tragedy"", ""/m/01lrrt"": ""Melodrama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",2004,0.0367768137378675,60000000.0,42332848.0,6.35,0.6674986134220743,0.5079183361953825,0.5877084748087285
56821,348356,/m/01yzjg,Bringing Out the Dead,1999,16797191.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1999,0.0060336416416889,32000000.0,-15202809.0,6.75,0.08430393788130892,0.6777332570120206,0.3810185974466648
56825,398934,/m/023m3f,10 Things I Hate About You,1999-03-31,53478166.0,97.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",1999,0.0192174946292286,16000000.0,37478166.0,7.3,0.6491957848031059,0.8632894485785155,0.7562426166908107
56827,652539,/m/02_sr1,Rush Hour 2,2001-07-26,347325802.0,86.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",2001,0.1248320273334464,90000000.0,257325802.0,6.550000000000001,0.9434276206322796,0.6009349360809005,0.77218127835659
56844,6257683,/m/0fz80g,Prêt-à-Porter,1994-12-23,11300653.0,133.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0hj3nby"": ""Media Satire"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",1994,0.0040580794072492,15000000.0,-3699347.0,5.25,0.21381031613976706,0.14930356802136996,0.1815569420805685
56845,74962,/m/0jz2p,Modern Times,1936,8663577.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",1936,0.0031102632082259,1.0,8663576.0,8.3,0.4406544647809207,0.9951345163136806,0.7178944905473006
56855,1235504,/m/04kwwr,Getting Even with Dad,1994-06-17,,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1994,,30000000.0,,4.7,,0.07384087006296508,
56857,7690397,/m/0268z_r,Operation Crossbow,1965-03,,115.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/082gq"": ""War film"", ""/m/0bkbm"": ""Spy""}",1965,,115.0,,6.25,,0.4626979584048846,
56882,2080169,/m/06ksnc,Never Been Kissed,1999-04-09,84565230.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",1999,0.030390787639849,25000000.0,59565230.0,5.9,0.726012201885746,0.32531959549704254,0.5256658986913942
56896,7006903,/m/0g_zyp,Love Affair,1994-10-21,18272894.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0jdm8"": ""Remake"", ""/m/01z4y"": ""Comedy""}",1994,0.0065640378867525,60000000.0,-41727106.0,5.15,0.014420410427066,0.13155886281244036,0.07298963661975318
56924,921865,/m/03q4p9,Beyond the Valley of the Dolls,1970-06-17,9000000.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0220p9g"": ""Musical comedy"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/06b0n3"": ""Sexploitation""}",1970,0.0032311801515085,2090000.0,6910000.0,6.35,0.41985579589572936,0.5079183361953825,0.46388706604555596
56956,2707684,/m/07z985,Supernova,2000-01-14,14828081.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mzp"": ""Switzerland""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",2000,0.005325905362697,90000000.0,-75171919.0,4.852121640735502,0.0022185246810870773,0.090440755580996,0.04632964013104154
56957,4306621,/m/0bw7lf,Elephants Dream,2006-03-24,,10.9,"{""/m/02h40lc"": ""English Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/02hmvc"": ""Short Film"", ""/m/01zhp"": ""Computer Animation""}",2006,,150000.0,,5.8,,0.2896393817973669,
56962,1065214,/m/042y1c,Amadeus,1984-09-06,51973029.0,180.0,"{""/m/02h40lc"": ""English Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04h9h"": ""Latin Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/04rlf"": ""Music"", ""/m/03bxz7"": ""Biographical film"", ""/m/02wtdkf"": ""Musical Drama""}",1984,0.0186765192343787,18000000.0,33973029.0,8.099969567376228,0.634498058790904,0.9860713604273994,0.8102847096091517
56965,4354571,/m/0bys_y,Matchstick Men,2003-09-02,65573198.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/016vh2"": ""Caper story"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy""}",2003,0.0235646834312599,62000000.0,3573198.0,7.1,0.3718801996672213,0.8031864148063347,0.587533307236778
56970,6223567,/m/0fxmbn,The Man with the Golden Gun,1974-12-19,97600000.0,125.0,"{""/m/01r2l"": ""Chinese language"", ""/m/012w70"": ""Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/014tss"": ""Kingdom of Great Britain"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1974,0.0350757364833951,7000000.0,90600000.0,6.550000000000001,0.8033832501386577,0.6009349360809005,0.7021590931097792
56985,9149984,/m/027zgk7,Bathing Beauty,1944,3500000.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/0220p9g"": ""Musical comedy""}",1944,0.0012543736072041,2361000.0,1139000.0,6.7,0.3225180255130338,0.659988551803091,0.4912532886580624
57000,2692160,/m/07y9l5,Divine Secrets of the Ya-Ya Sisterhood,2002-06-03,73839240.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation""}",2002,0.0265356590532773,27000000.0,46839240.0,5.850152898005269,0.684969495285635,0.31597023468803664,0.5004698649868358
57012,67417,/m/0hqqs,Under Siege,1992-10-09,156563139.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film""}",1992,0.0562682308557467,35000000.0,121563139.0,6.3,0.8527454242928453,0.47996565540927305,0.6663555398510592
57027,1682270,/m/05n056,What a Way to Go!,1964,,111.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gf28"": ""Parody"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",1964,,20000000.0,,7.050000000000001,,0.7907842014882656,
57033,3815899,/m/0b1f0w,Dementia 13,1963-09-25,,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0qdzd"": ""B-movie"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1963,,30000.0,,5.550000000000001,,0.22543407746613242,
57036,159171,/m/014_x2,City of Angels,1998-04-10,198685114.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0jdm8"": ""Remake"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",1998,0.0714076846446611,55000000.0,143685114.0,6.6,0.8779811425402108,0.6157221904216752,0.746851666480943
57041,1113205,/m/0473rc,Bedazzled,2000-10-19,90383208.0,93.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",2000,0.0324818816371252,48000000.0,42383208.0,5.85,0.6686078757626178,0.3081473001335623,0.48837758794809005
57048,3462557,/m/09dsqr,The Master Gunfighter,1975-10-03,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n7y"": ""Indian Western"", ""/m/0hj3n7m"": ""Hybrid Western""}",1975,,3500000.0,,4.25,,0.04293073840870063,
57065,2864621,/m/087pfc,Click,2006-06-22,237681299.0,92.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s2s"": ""Time travel"", ""/m/02l7c8"": ""Romance Film""}",2006,0.0854236689557353,82500000.0,155181299.0,6.2,0.8912922906267332,0.44676588437321124,0.6690290874999723
57097,26007941,/m/0b6gpx5,Valhalla Rising,2009-09-04,30638.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",2009,7.417696992973753e-06,5641880.0,-5611242.0,5.95,0.18663338879645036,0.34831139095592445,0.2674723898761874
57100,3434085,/m/09c6_x,Sorority Boys,2002-03-19,12517488.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/0bbc17"": ""Gross out"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02b5_l"": ""Teen"", ""/m/09q17"": ""Slapstick""}",2002,0.0044954334784017,12000000.0,517488.0,5.05,0.3036605657237937,0.11581759206258348,0.20973907889318857
57106,932407,/m/03r6y_,Beyond the Sea,2004-09-11,8450000.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/04rlf"": ""Music"", ""/m/04t36"": ""Musical"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",2004,0.0030334994970781,23000000.0,-14550000.0,6.6,0.0884636716583472,0.6157221904216752,0.3520929310400112
57121,961796,/m/03tp6l,House of Wax,1953-04-25,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",1953,,658000.0,,7.0,,0.767887807670292,
57140,637256,/m/02z9rr,Waterworld,1995-07-28,264218220.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/02kdv5l"": ""Action""}",1995,0.0949615524281881,175000000.0,89218220.0,6.100066978142255,0.8006100942872989,0.41175348215989316,0.606181788223596
57144,3624365,/m/09qnl9,Tsotsi,2005-12-23,9879971.0,94.0,"{""/m/0nl8g"": ""Xhosa Language"", ""/m/0x82"": ""Afrikaans Language"", ""/m/0gndv"": ""Zulu Language"", ""/m/01vp3n"": ""Sotho language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hzlz"": ""South Africa"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n01"": ""Crime Drama""}",2005,0.0035474587754355,3000000.0,6879971.0,7.050000000000001,0.4193011647254576,0.7907842014882656,0.6050426831068616
57153,1556078,/m/05b2dn,Snake Eyes,1998-07-30,103891409.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1998,0.0373369907532307,73000000.0,30891409.0,5.949999999999999,0.6184137548530227,0.3387712268651021,0.4785924908590624
57160,217835,/m/01fxc3,Buffalo '66,1998,2375097.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",1998,0.0008500616777299,1500000.0,875097.0,7.300000000000001,0.3141985579589573,0.86949055523755,0.5918445565982536
57170,10071292,/m/02q0v8n,Along Came a Spider,2001-04-06,105178561.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2001,0.0377996181163425,60000000.0,45178561.0,6.25,0.6794231835829173,0.4626979584048846,0.571060570993901
57171,12292280,/m/02vz6dn,Mr. Nobody,2009-09-12,,133.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/06n90"": ""Science Fiction""}",2009,,47000000.0,,7.800000000000001,,0.9665140240412136,
